,time,open,high,low,close,volume,ticker
214,11/9/2016,12660,12660,12240,12440,20233,TV2
215,11/10/2016,12490,12830,12320,12490,22787,TV2
216,11/11/2016,12420,12490,12290,12490,11140,TV2
217,11/14/2016,12760,12830,12490,12830,9155,TV2
218,11/15/2016,12830,12830,12630,12770,4250,TV2
219,11/16/2016,12560,12770,12560,12630,8550,TV2
220,11/17/2016,12560,12770,12560,12770,7512,TV2
221,11/18/2016,12780,12820,12700,12770,7928,TV2
222,11/21/2016,12710,12710,12630,12630,3675,TV2
223,11/22/2016,12650,12700,12640,12660,1274,TV2
224,11/23/2016,12660,12830,12660,12830,7548,TV2
225,11/24/2016,13810,13810,12850,12980,2895,TV2
226,11/25/2016,13100,13250,13050,13250,5800,TV2
227,11/28/2016,13320,13810,13320,13810,7260,TV2
228,11/29/2016,13870,14230,13740,13950,11891,TV2
229,11/30/2016,13880,14300,13880,14080,6625,TV2
230,12/1/2016,14230,14360,14080,14340,4230,TV2
231,12/2/2016,14300,14340,13950,14150,20901,TV2
232,12/5/2016,14080,14230,13950,14230,11662,TV2
233,12/6/2016,14060,14120,14030,14030,2495,TV2
234,12/7/2016,13990,13990,13950,13950,19487,TV2
235,12/8/2016,13970,13970,13810,13840,17672,TV2
236,12/9/2016,13810,13840,13740,13770,12710,TV2
237,12/12/2016,13330,13580,13050,13120,25514,TV2
238,12/13/2016,13010,13190,12920,13010,7757,TV2
239,12/14/2016,13010,13190,13010,13190,2470,TV2
240,12/15/2016,13190,13390,13190,13210,4100,TV2
241,12/16/2016,13250,13380,13250,13380,1410,TV2
242,12/19/2016,13390,13770,13390,13710,9993,TV2
243,12/20/2016,13680,14150,13680,13880,6700,TV2
244,12/21/2016,13880,13920,13600,13810,4955,TV2
245,12/22/2016,13740,13880,13740,13880,2560,TV2
246,12/23/2016,13630,13700,13600,13670,3172,TV2
247,12/26/2016,13670,13700,13670,13700,11043,TV2
248,12/27/2016,13600,13620,13600,13600,2700,TV2
249,12/28/2016,13600,13650,13580,13600,2810,TV2
250,12/29/2016,13610,13610,13610,13610,200,TV2
251,12/30/2016,13620,13870,13620,13810,4915,TV2
252,1/3/2017,13870,13870,13670,13710,650,TV2
253,1/4/2017,13670,13690,13670,13670,4395,TV2
254,1/5/2017,13680,13880,13670,13880,2700,TV2
255,1/6/2017,13700,14010,13680,14010,1665,TV2
256,1/9/2017,13950,14010,13880,14010,3550,TV2
257,1/10/2017,14010,14010,13880,13960,2700,TV2
258,1/11/2017,14150,14990,14150,14920,4683,TV2
259,1/12/2017,14990,14990,14850,14850,2957,TV2
260,1/13/2017,14770,14900,14770,14850,5138,TV2
261,1/16/2017,14850,14850,13840,14150,19655,TV2
262,1/17/2017,14080,14150,14010,14010,2700,TV2
263,1/18/2017,14010,14080,14010,14080,4615,TV2
264,1/19/2017,14030,14370,14030,14300,2745,TV2
265,1/20/2017,14230,14580,14230,14540,19416,TV2
266,1/23/2017,14430,14570,14430,14490,3700,TV2
267,1/24/2017,14540,14810,14490,14570,7116,TV2
268,1/25/2017,14570,14710,14540,14710,2761,TV2
269,2/2/2017,14150,14150,13240,13670,24550,TV2
270,2/3/2017,13750,13920,13660,13660,4306,TV2
271,2/6/2017,13660,13670,13530,13530,1760,TV2
272,2/7/2017,13600,13600,13390,13390,5795,TV2
273,2/8/2017,13460,14070,13460,14010,6322,TV2
274,2/9/2017,13880,14010,13860,13860,4460,TV2
275,2/10/2017,13870,13870,13810,13820,3404,TV2
276,2/13/2017,13600,13820,13600,13820,1432,TV2
277,2/14/2017,13700,13810,13700,13730,901,TV2
