,time,open,high,low,close,volume,ticker
335,5/10/2017,42480,43390,42480,42600,29652,VCS
336,5/11/2017,42600,42740,41810,41940,27101,VCS
337,5/12/2017,41680,41940,41540,41680,33003,VCS
338,5/15/2017,41940,43000,41410,41810,63727,VCS
339,5/16/2017,41680,41890,41410,41430,30016,VCS
340,5/17/2017,41280,42070,41150,41680,41847,VCS
341,5/18/2017,41700,41810,41460,41680,59828,VCS
342,5/19/2017,41700,41940,41200,41540,31588,VCS
343,5/22/2017,41680,41780,41280,41650,79454,VCS
344,5/23/2017,41380,43000,41280,42830,98713,VCS
345,5/24/2017,43000,43270,42480,42480,46699,VCS
346,5/25/2017,42480,43210,42480,42920,57752,VCS
347,5/26/2017,42950,43390,42890,43270,39538,VCS
348,5/29/2017,43300,44210,43150,43850,62080,VCS
349,5/30/2017,44010,44860,43530,43850,63868,VCS
350,5/31/2017,43850,44330,43660,43790,39885,VCS
351,6/1/2017,43790,44010,43390,43740,23975,VCS
352,6/2/2017,43740,43790,43390,43640,24803,VCS
353,6/5/2017,43640,43970,43640,43940,24395,VCS
354,6/6/2017,43940,44330,43940,44120,32700,VCS
355,6/7/2017,44330,44590,44120,44180,77850,VCS
356,6/8/2017,44240,44270,43660,44070,39173,VCS
357,6/9/2017,44070,44210,43620,43880,22765,VCS
358,6/12/2017,43660,44070,43660,43820,24550,VCS
359,6/13/2017,43790,44040,43530,44040,43177,VCS
360,6/14/2017,43940,44180,43790,44010,24200,VCS
361,6/15/2017,44330,44330,43770,43770,31330,VCS
362,6/16/2017,43790,43790,43530,43660,51780,VCS
363,6/19/2017,43660,43790,43390,43530,49670,VCS
364,6/20/2017,43390,43530,42950,43270,85998,VCS
365,6/21/2017,43270,44240,43060,43790,58328,VCS
366,6/22/2017,43790,44210,43660,44210,46455,VCS
367,6/23/2017,44210,45180,44070,45180,118812,VCS
368,6/26/2017,45320,45920,45120,45120,63212,VCS
369,6/27/2017,43790,45120,43790,44240,67854,VCS
