,time,open,high,low,close,volume,ticker
237,12/12/2016,30565,30859,30344,30859,756230,VIC
238,12/13/2016,30859,30859,30197,30859,1231230,VIC
239,12/14/2016,30859,31226,30565,31189,830990,VIC
240,12/15/2016,31079,31153,30748,30859,388600,VIC
241,12/16/2016,30859,31226,30381,31226,3293250,VIC
242,12/19/2016,31373,31814,31299,31446,620190,VIC
243,12/20/2016,31336,31593,30748,30748,876460,VIC
244,12/21/2016,30748,30748,30344,30418,766850,VIC
245,12/22/2016,30565,30932,30381,30859,667670,VIC
246,12/23/2016,30565,30932,30565,30932,282360,VIC
247,12/26/2016,31006,31006,30785,30859,205460,VIC
248,12/27/2016,30932,31336,30859,31079,260080,VIC
249,12/28/2016,31189,31189,30528,30565,1112890,VIC
250,12/29/2016,30565,30895,30565,30785,386900,VIC
251,12/30/2016,30565,30859,30565,30859,704400,VIC
252,1/3/2017,30859,30859,30565,30565,321500,VIC
253,1/4/2017,30565,30895,30565,30895,314110,VIC
254,1/5/2017,30785,31153,30785,31079,359450,VIC
255,1/6/2017,31153,31961,31116,31667,850050,VIC
256,1/9/2017,31814,31961,31740,31740,459010,VIC
257,1/10/2017,31740,31814,31483,31520,432520,VIC
258,1/11/2017,31520,31924,31299,31593,415040,VIC
259,1/12/2017,31740,31814,31483,31593,518850,VIC
260,1/13/2017,31630,31924,31557,31814,506040,VIC
261,1/16/2017,31814,31814,31483,31483,249960,VIC
262,1/17/2017,31593,31593,31079,31336,662430,VIC
263,1/18/2017,31079,31336,30932,30932,743470,VIC
264,1/19/2017,30932,31079,30712,30859,1160620,VIC
265,1/20/2017,30969,31006,30748,30859,714290,VIC
266,1/23/2017,31006,31006,30638,30859,729750,VIC
267,1/24/2017,31006,31006,30491,30491,539560,VIC
268,1/25/2017,30785,30859,30491,30859,788030,VIC
269,2/2/2017,31079,31483,31079,31226,390520,VIC
270,2/3/2017,31226,31226,30822,30859,397270,VIC
271,2/6/2017,31226,31299,30859,31153,473180,VIC
272,2/7/2017,31153,31446,31006,31446,794850,VIC
273,2/8/2017,31520,31520,31373,31410,334800,VIC
274,2/9/2017,31446,31483,31263,31336,282170,VIC
275,2/10/2017,31299,31410,30895,31226,834560,VIC
276,2/13/2017,31226,31299,31079,31226,316160,VIC
277,2/14/2017,31299,31483,31189,31263,496140,VIC
278,2/15/2017,31299,32842,31299,32695,2270860,VIC
279,2/16/2017,32695,32842,32328,32328,871460,VIC
280,2/17/2017,32402,32402,32034,32328,692670,VIC
281,2/20/2017,32181,33357,31814,33283,804050,VIC
282,2/21/2017,33283,34532,33283,34128,1291740,VIC
283,2/22/2017,34018,34385,33430,33577,885490,VIC
284,2/23/2017,33577,33798,33063,33247,584670,VIC
285,2/24/2017,33247,33798,32989,33247,508290,VIC
286,2/27/2017,33283,34165,33283,33761,788600,VIC
287,2/28/2017,33945,33945,33063,33063,1009600,VIC
288,3/1/2017,32842,33320,32549,32842,651080,VIC
289,3/2/2017,32769,33026,32328,32402,794680,VIC
290,3/3/2017,32659,32989,32549,32695,290560,VIC
291,3/6/2017,32989,33357,32769,32879,366910,VIC
292,3/7/2017,32879,33283,32769,32953,238620,VIC
293,3/8/2017,32953,32953,32328,32695,554530,VIC
294,3/9/2017,32695,32695,32475,32475,271170,VIC
295,3/10/2017,32365,32842,32328,32475,841330,VIC
296,3/13/2017,32769,32842,32475,32475,362880,VIC
297,3/14/2017,32475,32695,32365,32365,370080,VIC
298,3/15/2017,32402,32475,31814,31961,557540,VIC
299,3/16/2017,31740,32328,31740,32328,192350,VIC
300,3/17/2017,32475,32916,32181,32181,1070220,VIC
301,3/20/2017,32549,32695,31814,31814,1170670,VIC
302,3/21/2017,32181,32181,30124,30455,6736840,VIC
303,3/22/2017,30455,31153,30455,30601,1495860,VIC
304,3/23/2017,30601,31299,30601,31226,1028940,VIC
305,3/24/2017,31079,31189,30969,31116,1562480,VIC
306,3/27/2017,30932,31153,30859,31116,1056690,VIC
307,3/28/2017,31116,31116,30859,30859,710950,VIC
308,3/29/2017,31079,31153,30859,31006,732520,VIC
309,3/30/2017,31079,31116,30859,31006,665180,VIC
310,3/31/2017,30932,31116,30712,30712,604220,VIC
311,4/3/2017,30712,30859,30491,30491,623430,VIC
312,4/4/2017,30638,30859,30528,30859,529490,VIC
313,4/5/2017,30859,30932,30565,30565,526530,VIC
314,4/7/2017,30565,30859,30491,30859,370920,VIC
315,4/10/2017,30859,31226,30785,31153,949330,VIC
316,4/11/2017,30932,31557,30932,31263,1211260,VIC
317,4/12/2017,31263,31520,30859,30895,660120,VIC
318,4/13/2017,30895,31410,30895,31153,860710,VIC
319,4/14/2017,31006,31116,30638,30675,700080,VIC
320,4/17/2017,30675,30859,29940,30675,1273790,VIC
321,4/18/2017,30491,30859,30344,30638,420640,VIC
322,4/19/2017,30638,30638,30455,30491,961170,VIC
323,4/20/2017,30491,30565,29757,29830,1169510,VIC
324,4/21/2017,29536,30308,29536,29757,473170,VIC
325,4/24/2017,29610,30050,29132,29389,422960,VIC
326,4/25/2017,29389,29757,29389,29646,291630,VIC
327,4/26/2017,29683,29757,29463,29683,418510,VIC
328,4/27/2017,29683,30124,29683,30050,532960,VIC
329,4/28/2017,29757,30050,29683,30050,868180,VIC
330,5/3/2017,30197,30197,29610,29757,330500,VIC
331,5/4/2017,29793,29793,29463,29610,695060,VIC
332,5/5/2017,29610,29683,29463,29683,518030,VIC
333,5/8/2017,29683,29793,29499,29683,457360,VIC
334,5/9/2017,29683,30050,29610,29940,579970,VIC
335,5/10/2017,29793,29977,29683,29720,722530,VIC
336,5/11/2017,29757,30014,29720,29757,861350,VIC
337,5/12/2017,29683,29830,29610,29757,372820,VIC
338,5/15/2017,29757,30344,29610,30050,655580,VIC
339,5/16/2017,30124,30491,29977,30491,1007010,VIC
340,5/17/2017,30344,30638,30234,30344,538140,VIC
341,5/18/2017,30344,30638,30161,30344,815460,VIC
342,5/19/2017,30344,30344,29903,30050,645030,VIC
343,5/22/2017,29977,30418,29977,30271,825830,VIC
344,5/23/2017,30271,30271,29977,30014,799020,VIC
345,5/24/2017,30050,30087,29683,29757,1407180,VIC
346,5/25/2017,29610,29757,29352,29426,1822220,VIC
347,5/26/2017,29463,29757,29389,29757,724620,VIC
348,5/29/2017,29757,29940,29389,29867,784880,VIC
349,5/30/2017,29610,29830,29573,29573,665930,VIC
350,5/31/2017,29610,29903,29536,29573,633970,VIC
351,6/1/2017,29757,29867,29573,29793,710890,VIC
352,6/2/2017,29793,29867,29683,29830,630520,VIC
353,6/5/2017,29757,29867,29573,29830,494100,VIC
354,6/6/2017,29940,29940,29793,29867,439540,VIC
355,6/7/2017,29867,30124,29867,30124,494480,VIC
356,6/8/2017,30197,30712,29903,30344,702230,VIC
357,6/9/2017,30418,30712,30418,30565,538240,VIC
358,6/12/2017,30712,31116,30565,31116,1150090,VIC
359,6/13/2017,31263,31593,31042,31593,953070,VIC
360,6/14/2017,31593,31667,30271,30491,1835800,VIC
361,6/15/2017,30565,31079,30565,31079,777300,VIC
362,6/16/2017,31483,31593,31153,31593,3660640,VIC
363,6/19/2017,31226,31667,31116,31667,756020,VIC
