,time,open,high,low,close,volume,ticker
272,2/7/2017,6940,7080,6940,7000,8714000,HPG
273,2/8/2017,7040,7040,6960,7010,3232800,HPG
274,2/9/2017,7050,7090,6980,7000,5763710,HPG
275,2/10/2017,6980,7050,6970,6970,4005140,HPG
276,2/13/2017,6990,7050,6990,7030,2291640,HPG
277,2/14/2017,7070,7150,7040,7080,4524800,HPG
278,2/15/2017,7080,7130,7040,7090,3767830,HPG
279,2/16/2017,7120,7120,7020,7020,4491020,HPG
280,2/17/2017,6990,7000,6880,6960,5439270,HPG
281,2/20/2017,6720,6740,6530,6600,13251990,HPG
282,2/21/2017,6570,6660,6540,6640,4324840,HPG
283,2/22/2017,6630,6650,6280,6310,7920920,HPG
284,2/23/2017,6310,6420,6300,6380,4527400,HPG
285,2/24/2017,6360,6400,6300,6350,2402300,HPG
286,2/27/2017,6350,6350,6260,6320,3949350,HPG
287,2/28/2017,6360,6390,6280,6280,2358760,HPG
288,3/1/2017,6270,6440,6190,6420,3802640,HPG
289,3/2/2017,6460,6600,6420,6600,7913230,HPG
290,3/3/2017,6600,6600,6440,6440,1779190,HPG
291,3/6/2017,6440,6520,6410,6470,2560640,HPG
292,3/7/2017,6500,6520,6460,6470,1917450,HPG
293,3/8/2017,6470,6490,6460,6480,2014690,HPG
294,3/9/2017,6490,6620,6480,6600,4294340,HPG
295,3/10/2017,6600,6750,6590,6610,6007990,HPG
296,3/13/2017,6610,6630,6570,6610,1984280,HPG
297,3/14/2017,6630,6630,6600,6600,1597180,HPG
298,3/15/2017,6600,6600,6510,6530,2582180,HPG
299,3/16/2017,6570,6580,6550,6570,988750,HPG
300,3/17/2017,6580,6620,6490,6490,4447530,HPG
301,3/20/2017,6570,6590,6530,6570,958720,HPG
302,3/21/2017,6680,6740,6660,6730,3582260,HPG
303,3/22/2017,6750,6770,6640,6660,2598780,HPG
304,3/23/2017,6680,6740,6660,6710,2599800,HPG
305,3/24/2017,6750,6770,6710,6760,2938830,HPG
306,3/27/2017,6800,6810,6750,6760,3248280,HPG
307,3/28/2017,6750,6780,6690,6750,2948930,HPG
308,3/29/2017,6750,6850,6730,6820,5883840,HPG
309,3/30/2017,7000,7130,6930,7040,8091460,HPG
310,3/31/2017,7050,7240,7050,7180,3390840,HPG
311,4/3/2017,7220,7520,7200,7510,4490760,HPG
312,4/4/2017,7520,7830,7510,7590,7700040,HPG
313,4/5/2017,7520,7530,7380,7390,4587810,HPG
314,4/7/2017,7360,7530,7300,7490,4327880,HPG
315,4/10/2017,7520,7530,7430,7510,4318150,HPG
316,4/11/2017,7520,7530,7460,7500,3139100,HPG
317,4/12/2017,7470,7490,7380,7430,4231190,HPG
318,4/13/2017,7400,7460,7380,7400,3009260,HPG
319,4/14/2017,7350,7390,7170,7260,3510790,HPG
320,4/17/2017,7270,7300,7130,7170,4472670,HPG
321,4/18/2017,7200,7220,7060,7110,5291790,HPG
322,4/19/2017,7160,7290,7120,7270,4167070,HPG
323,4/20/2017,7270,7290,7160,7160,2167010,HPG
324,4/21/2017,7150,7200,7100,7160,1963090,HPG
325,4/24/2017,7170,7180,7030,7060,2528340,HPG
326,4/25/2017,7050,7100,6970,7000,3193390,HPG
327,4/26/2017,6980,6980,6750,6860,4574520,HPG
328,4/27/2017,6890,6980,6750,6930,6407120,HPG
329,4/28/2017,6860,6920,6850,6910,7712150,HPG
330,5/3/2017,6910,6930,6840,6840,2315880,HPG
331,5/4/2017,6850,6910,6840,6860,2558020,HPG
332,5/5/2017,6860,6890,6860,6860,2495480,HPG
333,5/8/2017,6860,6890,6840,6850,3316640,HPG
334,5/9/2017,6880,7000,6840,6980,4265190,HPG
335,5/10/2017,7050,7110,7030,7050,3910870,HPG
336,5/11/2017,7070,7150,7070,7090,3986120,HPG
337,5/12/2017,7090,7100,6930,6980,3027090,HPG
338,5/15/2017,6970,6990,6920,6930,3426170,HPG
339,5/16/2017,6930,6950,6820,6820,5684020,HPG
340,5/17/2017,6820,6910,6820,6830,2510930,HPG
341,5/18/2017,6820,6860,6700,6700,3916890,HPG
342,5/19/2017,6750,6770,6680,6750,2576500,HPG
343,5/22/2017,6750,6890,6750,6790,2366700,HPG
344,5/23/2017,6840,6840,6790,6830,3362870,HPG
345,5/24/2017,6820,6920,6800,6900,3289470,HPG
346,5/25/2017,6910,6970,6880,6900,2081150,HPG
347,5/26/2017,6890,6910,6840,6860,1846100,HPG
348,5/29/2017,6890,7030,6890,7000,4611820,HPG
349,5/30/2017,7020,7020,6900,6900,3388780,HPG
350,5/31/2017,6890,7260,6890,7150,8341190,HPG
351,6/1/2017,7220,7220,7090,7120,3916570,HPG
352,6/2/2017,7120,7130,7020,7050,3559100,HPG
353,6/5/2017,7050,7110,7020,7040,4605780,HPG
354,6/6/2017,7030,7170,7000,7170,7122100,HPG
355,6/7/2017,7200,7400,7200,7380,8211260,HPG
356,6/8/2017,7400,7450,7330,7400,5384820,HPG
357,6/9/2017,7390,7450,7360,7390,3949410,HPG
358,6/12/2017,7370,7380,7240,7260,4399880,HPG
359,6/13/2017,7240,7380,7230,7380,3739790,HPG
360,6/14/2017,7420,7460,7370,7440,4805780,HPG
361,6/15/2017,7450,7660,7440,7620,11733730,HPG
362,6/16/2017,7930,7940,7680,7730,9519180,HPG
363,6/19/2017,7770,7790,7620,7640,4579560,HPG
364,6/20/2017,7620,7740,7620,7740,3360510,HPG
365,6/21/2017,7720,7720,7600,7670,3868940,HPG
366,6/22/2017,7650,7730,7640,7700,2123300,HPG
367,6/23/2017,7720,7720,7640,7720,3030110,HPG
368,6/26/2017,7690,7750,7650,7730,2511280,HPG
369,6/27/2017,7730,7730,7670,7680,2673780,HPG
370,6/28/2017,7680,7700,7650,7690,1958450,HPG
371,6/29/2017,7680,7880,7680,7800,4514140,HPG
372,6/30/2017,7870,8020,7820,8020,7332030,HPG
373,7/3/2017,8230,8520,8020,8270,7979110,HPG
374,7/4/2017,8370,8400,8230,8270,4802760,HPG
375,7/5/2017,8320,8330,8189,8240,3003200,HPG
376,7/6/2017,8290,8390,8240,8340,5624250,HPG
377,7/7/2017,8390,8400,8250,8270,5284990,HPG
378,7/10/2017,8270,8340,8250,8290,5380960,HPG
379,7/11/2017,8300,8320,8070,8240,5710870,HPG
380,7/12/2017,8270,8320,8189,8270,3529680,HPG
381,7/13/2017,8280,8420,8240,8420,2996090,HPG
382,7/14/2017,8500,8630,8440,8440,3809400,HPG
383,7/17/2017,8450,8450,8140,8230,5055550,HPG
384,7/18/2017,7970,8050,7890,8029,7643890,HPG
385,7/19/2017,8029,8100,7970,7970,3961970,HPG
386,7/20/2017,7870,7950,7720,7930,5852240,HPG
387,7/21/2017,7900,7940,7840,7870,4577090,HPG
388,7/24/2017,7800,7970,7790,7920,3045580,HPG
389,7/25/2017,7880,8070,7880,8020,2302570,HPG
390,7/26/2017,8070,8240,8029,8220,2780360,HPG
391,7/27/2017,8230,8230,8119,8130,1492240,HPG
392,7/28/2017,8090,8200,8090,8130,1550080,HPG
393,7/31/2017,8039,8119,7980,8090,3079000,HPG
394,8/1/2017,8020,8240,8020,8189,3792470,HPG
395,8/2/2017,8140,8180,8080,8090,2158020,HPG
396,8/3/2017,8090,8140,8050,8090,1338210,HPG
397,8/4/2017,8070,8090,8000,8020,1588200,HPG
398,8/7/2017,8020,8100,7990,8080,1487440,HPG
399,8/8/2017,8100,8130,8070,8090,1428790,HPG
400,8/9/2017,8039,8090,7950,7980,2387220,HPG
401,8/10/2017,7970,8020,7950,8020,1892780,HPG
402,8/11/2017,8000,8200,8000,8189,2919330,HPG
403,8/14/2017,8189,8520,8180,8520,6421140,HPG
404,8/15/2017,8620,8620,8370,8390,4573670,HPG
405,8/16/2017,8390,8580,8340,8580,7328470,HPG
406,8/17/2017,8580,8580,8430,8430,3100480,HPG
407,8/18/2017,8390,8520,8350,8450,3031150,HPG
408,8/21/2017,8440,8450,8280,8290,3275910,HPG
409,8/22/2017,8240,8380,8220,8330,2976640,HPG
410,8/23/2017,8280,8390,8250,8390,2082950,HPG
411,8/24/2017,8340,8480,8340,8440,3342600,HPG
412,8/25/2017,8440,8500,8400,8490,5658750,HPG
413,8/28/2017,8520,8620,8490,8620,5261300,HPG
414,8/29/2017,8590,8720,8580,8630,5137980,HPG
415,8/30/2017,8630,8770,8630,8730,3576470,HPG
416,8/31/2017,8730,8860,8720,8780,3918570,HPG
417,9/1/2017,8780,8820,8730,8790,2819890,HPG
418,9/5/2017,8790,8880,8760,8870,3246220,HPG
419,9/6/2017,8870,9020,8870,9020,6081580,HPG
420,9/7/2017,9040,9040,8840,8890,5304750,HPG
421,9/8/2017,8890,9030,8830,9010,4192570,HPG
422,9/11/2017,8990,9020,8840,8840,2957540,HPG
423,9/12/2017,8830,8880,8740,8880,3157390,HPG
424,9/13/2017,8940,9240,8920,9240,5917410,HPG
425,9/14/2017,9270,9340,9140,9190,2979310,HPG
426,9/15/2017,9140,9280,9120,9270,4240470,HPG
427,9/18/2017,9340,9520,9330,9430,4636200,HPG
428,9/19/2017,9490,9680,9460,9520,5115160,HPG
429,9/20/2017,9520,9570,9440,9490,3067330,HPG
430,9/21/2017,9530,9540,9340,9390,4301050,HPG
431,9/22/2017,9380,9570,9360,9440,3308050,HPG
432,9/25/2017,9460,9460,9370,9390,2046460,HPG
433,9/26/2017,9370,9420,9280,9370,3665880,HPG
434,9/27/2017,9370,9480,9370,9440,2014480,HPG
435,9/28/2017,9460,9570,9440,9460,2949080,HPG
436,9/29/2017,9460,9760,9460,9740,6091150,HPG
437,10/2/2017,9760,9810,9680,9780,4329510,HPG
438,10/3/2017,9770,9830,9620,9720,3500210,HPG
439,10/4/2017,9740,9930,9690,9930,2571530,HPG
440,10/5/2017,9930,10000,9720,9720,5341280,HPG
441,10/6/2017,9730,9820,9640,9730,3118160,HPG
442,10/9/2017,9770,9880,9720,9880,2179760,HPG
443,10/10/2017,9880,9950,9860,9950,1986910,HPG
444,10/11/2017,9950,9960,9870,9910,2924450,HPG
445,10/12/2017,9920,10020,9850,9900,6506920,HPG
446,10/13/2017,9880,9910,9740,9760,3480150,HPG
447,10/16/2017,9770,9770,9470,9520,5477600,HPG
448,10/17/2017,9490,9770,9490,9770,4209020,HPG
449,10/18/2017,9770,9850,9570,9620,3257880,HPG
450,10/19/2017,9520,9630,9460,9470,3847220,HPG
451,10/20/2017,9470,9510,9240,9380,5134390,HPG
452,10/23/2017,9290,9390,9180,9290,3548920,HPG
453,10/24/2017,9380,9390,9280,9390,2536880,HPG
454,10/25/2017,9370,9440,9360,9360,1865230,HPG
455,10/26/2017,9360,9360,9190,9270,2990890,HPG
456,10/27/2017,9280,9440,9240,9440,2307070,HPG
457,10/30/2017,9470,9470,9220,9220,3182530,HPG
458,10/31/2017,9220,9370,9090,9270,3596630,HPG
459,11/1/2017,9220,9240,8930,8940,5695800,HPG
460,11/2/2017,8940,9070,8720,8720,4642790,HPG
461,11/3/2017,8770,9070,8720,9070,3961010,HPG
462,11/6/2017,9140,9280,9120,9240,2911740,HPG
463,11/7/2017,9270,9270,9170,9240,2598200,HPG
464,11/8/2017,9240,9340,9180,9280,4626280,HPG
465,11/9/2017,9320,9330,9260,9280,2984290,HPG
466,11/10/2017,9320,9330,9240,9330,2695850,HPG
467,11/13/2017,9330,9330,9090,9180,2541840,HPG
468,11/14/2017,9220,9470,9170,9370,3223090,HPG
469,11/15/2017,9390,9740,9380,9710,5923670,HPG
470,11/16/2017,9690,9820,9640,9680,3823530,HPG
471,11/17/2017,9670,9690,9510,9570,2824720,HPG
472,11/20/2017,9570,9570,9320,9370,5032060,HPG
473,11/21/2017,9390,9520,9380,9410,4116150,HPG
474,11/22/2017,9490,9670,9470,9590,4017630,HPG
475,11/23/2017,9670,9690,9470,9570,5048680,HPG
476,11/24/2017,9570,9820,9570,9790,6380830,HPG
477,11/27/2017,9820,9880,9760,9830,5252070,HPG
478,11/28/2017,9900,9930,9790,9870,3685180,HPG
479,11/29/2017,9850,9870,9770,9850,3701540,HPG
480,11/30/2017,9920,10370,9920,10320,11457580,HPG
481,12/1/2017,10320,10450,10270,10400,4367480,HPG
